id,type,nb_pieces,loc,surface,prix,loc1,loc2,loc3,loc1_x,loc1_y,loc2_x,loc2_y,loc3_x,loc3_y
iad-france-1451796,Appartement,3,75013 Paris 13e (Olympiades - Choisy),43,337000,Olympiades - Choisy,Quartier de la Gare,75013,48.8244122,2.3615303,48.82789775,2.3728769052567555,48.8290105,2.3636124
ag755694-400328988,Appartement,5,75013 Paris 13e (Olympiades - Choisy),103,666000,Olympiades - Choisy,Quartier de la Gare,75013,48.8244122,2.3615303,48.82789775,2.3728769052567555,48.8290105,2.3636124
apimo-83344055,Appartement,3,75013 Paris 13e (Patay - Masséna),89,966000,Patay,Quartier de la Gare,75013,48.8242638,2.3766344,48.82789775,2.3728769052567555,48.8290105,2.3636124
hektor-vitrineenligne-9,Appartement,5,75013 Paris 13e (Nationale - Deux Moulins),84,650000,Nationale,Quartier de la Gare,75013,48.8331995,2.3628272,48.82789775,2.3728769052567555,48.8290105,2.3636124
apimo-83270855,Appartement,2,75013 Paris 13e (Croulebarbe),30,315000,Croulebarbe,Quartier de Croulebarbe,75013,48.833974,2.3476248483118978,48.833974,2.3476248483118978,48.8290105,2.3636124
guy-hoquet-immo-facile-6570703,Appartement,1,75013 Paris 13e (Patay - Masséna),20,152000,Patay,Quartier de la Gare,75013,48.8242638,2.3766344,48.82789775,2.3728769052567555,48.8290105,2.3636124
era-2-53637209,Appartement,5,75013 Paris 13e (Olympiades - Choisy),105,719800,Olympiades - Choisy,Quartier de la Gare,75013,48.8244122,2.3615303,48.82789775,2.3728769052567555,48.8290105,2.3636124
hektor-progessimmo-86,Appartement,2,75013 Paris 13e (Olympiades - Choisy),52,449000,Olympiades - Choisy,Quartier de la Gare,75013,48.8244122,2.3615303,48.82789775,2.3728769052567555,48.8290105,2.3636124
ag756444-393221046,Appartement,3,75013 Paris 13e (Croulebarbe),62,730000,Croulebarbe,Quartier de Croulebarbe,75013,48.833974,2.3476248483118978,48.833974,2.3476248483118978,48.8290105,2.3636124
laforet-immo-facile-21651465,Maison,3,75013 Paris 13e (Patay - Masséna),38,340000,Patay,Quartier de la Gare,75013,48.8242638,2.3766344,48.82789775,2.3728769052567555,48.8290105,2.3636124
apimo-82815783,Appartement,2,75013 Paris 13e (Croulebarbe),31,370000,Croulebarbe,Quartier de Croulebarbe,75013,48.833974,2.3476248483118978,48.833974,2.3476248483118978,48.8290105,2.3636124
apimo-82815267,Appartement,4,75013 Paris 13e (Croulebarbe),96,1350000,Croulebarbe,Quartier de Croulebarbe,75013,48.833974,2.3476248483118978,48.833974,2.3476248483118978,48.8290105,2.3636124
legget-PRO2A81H51KE,Appartement,2,75013 Paris 13e (Nationale - Deux Moulins),50,567300,Nationale,Quartier de la Gare,75013,48.8331995,2.3628272,48.82789775,2.3728769052567555,48.8290105,2.3636124
legget-PROZT07RVA7T,Appartement,3,75013 Paris 13e (Nationale - Deux Moulins),64,733700,Nationale,Quartier de la Gare,75013,48.8331995,2.3628272,48.82789775,2.3728769052567555,48.8290105,2.3636124
legget-PRO21VVWGZ2Y,Appartement,4,75013 Paris 13e (Nationale - Deux Moulins),81,1013700,Nationale,Quartier de la Gare,75013,48.8331995,2.3628272,48.82789775,2.3728769052567555,48.8290105,2.3636124
hektor-dafimmo-658,Appartement,4,75013 Paris 13e (Bibliothèque - Dunois - Jeanne d'Arc),90,798000,Bibliothèque,Quartier Saint-Germain-l'Auxerrois,75001,48.85588145,2.34362581855532,48.860211199999995,2.3362988686625314,48.8646144,2.334396
ag933277-379662553,Studio,1,75013 Paris 13e (Nationale - Deux Moulins),22,247000,Nationale,Quartier de la Gare,75013,48.8331995,2.3628272,48.82789775,2.3728769052567555,48.8290105,2.3636124
hektor-MSIMMO-206414,Appartement,1,75013 Paris 13e (Salpétrière - Austerlitz),19,198500,Salpétrière,Quartier de la Salpêtrière,75013,48.8368696,2.3604325056243396,48.8378168,2.364676533950712,48.8290105,2.3636124
laforet-immo-facile-21490571,Appartement,3,75013 Paris 13e (Bibliothèque - Dunois - Jeanne d'Arc),85,720000,Bibliothèque,Quartier Saint-Germain-l'Auxerrois,75001,48.85588145,2.34362581855532,48.860211199999995,2.3362988686625314,48.8646144,2.334396
apimo-6887131,Appartement,3,75013 Paris 13e (Olympiades - Choisy),61,395000,Olympiades - Choisy,Quartier de la Gare,75013,48.8244122,2.3615303,48.82789775,2.3728769052567555,48.8290105,2.3636124
hektor-193_troispourcent_admin-44232,Appartement,2,75013 Paris 13e (Bibliothèque - Dunois - Jeanne d'Arc),46,422300,Bibliothèque,Quartier Saint-Germain-l'Auxerrois,75001,48.85588145,2.34362581855532,48.860211199999995,2.3362988686625314,48.8646144,2.334396
mgc-ancien-SNI_0000_186845,Appartement,3,75013 Paris 13e (Croulebarbe),73,715000,Croulebarbe,Quartier de Croulebarbe,75013,48.833974,2.3476248483118978,48.833974,2.3476248483118978,48.8290105,2.3636124
apimo-6885854,Appartement,1,75013 Paris 13e (Salpétrière - Austerlitz),30,410000,Salpétrière,Quartier de la Salpêtrière,75013,48.8368696,2.3604325056243396,48.8378168,2.364676533950712,48.8290105,2.3636124
immo-facile-48991825,Appartement,2,75013 Paris 13e (Patay - Masséna),53,545000,Patay,Quartier de la Gare,75013,48.8242638,2.3766344,48.82789775,2.3728769052567555,48.8290105,2.3636124
immo-facile-48991864,Appartement,3,75013 Paris 13e (Patay - Masséna),64,743000,Patay,Quartier de la Gare,75013,48.8242638,2.3766344,48.82789775,2.3728769052567555,48.8290105,2.3636124
immo-facile-48991950,Appartement,4,75013 Paris 13e (Nationale - Deux Moulins),82,974000,Nationale,Quartier de la Gare,75013,48.8331995,2.3628272,48.82789775,2.3728769052567555,48.8290105,2.3636124
apimo-5474757,Appartement,5,75013 Paris 13e (Croulebarbe),101,1180000,Croulebarbe,Quartier de Croulebarbe,75013,48.833974,2.3476248483118978,48.833974,2.3476248483118978,48.8290105,2.3636124
hektor-debayle-152,Appartement,4,75013 Paris 13e (Patay - Masséna),92,997500,Patay,Quartier de la Gare,75013,48.8242638,2.3766344,48.82789775,2.3728769052567555,48.8290105,2.3636124
hektor-br-immobilier-1107,Appartement,3,75013 Paris 13e (Bibliothèque - Dunois - Jeanne d'Arc),76,599000,Bibliothèque,Quartier Saint-Germain-l'Auxerrois,75001,48.85588145,2.34362581855532,48.860211199999995,2.3362988686625314,48.8646144,2.334396
guy-hoquet-immo-facile-7130391,Appartement,1,75014 Paris 14e (Pernety),23,230000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
apimo-84859325,Appartement,3,75014 Paris 14e (Pernety),80,850000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag752212-449198822,Appartement,3,75014 Paris 14e (Jean Moulin - Porte d'Orléans),69,630000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
apimo-85492627,Appartement,2,75014 Paris 14e (Didot - Porte de Vanves),50,470000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
iad-france-1709955,Appartement,4,75014 Paris 14e (Jean Moulin - Porte d'Orléans),75,765000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
apimo-84570404,Appartement,3,75014 Paris 14e (Montsouris - Dareau),58,490000,Montsouris,Quartier du Parc-de-Montsouris,75014,48.821501,2.3332999,48.8227828,2.3348768,48.8295667,2.3239624642685364
ag133861-449240618,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),29,306900,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
immo-facile-57535311,Appartement,1,75014 Paris 14e (Montsouris - Dareau),25,229000,Montsouris,Quartier du Parc-de-Montsouris,75014,48.821501,2.3332999,48.8227828,2.3348768,48.8295667,2.3239624642685364
hektor-cphparis5-205482,Appartement,2,75014 Paris 14e (Didot - Porte de Vanves),48,437000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag753736-449211584,Appartement,3,75014 Paris 14e (Jean Moulin - Porte d'Orléans),62,790000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
hektor-imonet-bussy-20128,Appartement,2,75014 Paris 14e (Montparnasse - Raspail),41,450000,Montparnasse - Raspail,Quartier du Montparnasse,75014,48.84143219887268,2.3308807130246403,48.837700749999996,2.332428321231009,48.8295667,2.3239624642685364
stephane-plaza-4-4833020,Appartement,2,75014 Paris 14e (Pernety),28,269000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
apimo-85490942,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),30,295000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
hektor-sti-immo-8367,Appartement,2,75014 Paris 14e (Mouton - Duvernet),26,290000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
hektor-sti-immo-8320,Appartement,3,75014 Paris 14e (Pernety),43,375000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
immo-facile-57135496,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),48,482000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
immo-facile-57368734,Appartement,4,75014 Paris 14e (Montsouris - Dareau),95,1375000,Montsouris,Quartier du Parc-de-Montsouris,75014,48.821501,2.3332999,48.8227828,2.3348768,48.8295667,2.3239624642685364
ag750523-449039510,Appartement,6,75014 Paris 14e (Mouton - Duvernet),94,945000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag753624-449051546,Appartement,4,75014 Paris 14e (Mouton - Duvernet),87,799000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag754248-449046626,Appartement,3,75014 Paris 14e (Jean Moulin - Porte d'Orléans),45,448000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag942352-449019704,Appartement,1,75014 Paris 14e (Montsouris - Dareau),35,294000,Montsouris,Quartier du Parc-de-Montsouris,75014,48.821501,2.3332999,48.8227828,2.3348768,48.8295667,2.3239624642685364
dr-house-immo-1-373856,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),47,643500,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
apimo-85488155,Appartement,2,75014 Paris 14e (Mouton - Duvernet),35,357000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
hektor-br-immobilier-4365,Appartement,2,75014 Paris 14e (Montsouris - Dareau),52,520000,Montsouris,Quartier du Parc-de-Montsouris,75014,48.821501,2.3332999,48.8227828,2.3348768,48.8295667,2.3239624642685364
netty-september75-appt-2829,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),37,345000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag753624-446440871,Appartement,4,75014 Paris 14e (Mouton - Duvernet),115,1050000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag750524-447031313,Loft/atelier/surface,2,75014 Paris 14e (Pernety),42,470000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
immo-facile-57503302,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),36,295000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
immo-facile-57503305,Appartement,3,75014 Paris 14e (Didot - Porte de Vanves),50,460000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
immo-facile-57503018,Appartement,3,75014 Paris 14e (Mouton - Duvernet),58,591000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
immo-facile-57503312,Appartement,5,75014 Paris 14e (Mouton - Duvernet),106,950000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
immo-facile-57503313,Appartement,5,75014 Paris 14e (Jean Moulin - Porte d'Orléans),123,960000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
immo-facile-57485635,Appartement,6,75014 Paris 14e (Didot - Porte de Vanves),117,1199500,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
immo-facile-57503314,Appartement,6,75014 Paris 14e (Didot - Porte de Vanves),117,1199500,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag755232-448870337,Appartement,2,75014 Paris 14e (Mouton - Duvernet),38,371000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag922730-448822811,Appartement,2,75014 Paris 14e (Montparnasse - Raspail),45,430000,Montparnasse - Raspail,Quartier du Montparnasse,75014,48.84143219887268,2.3308807130246403,48.837700749999996,2.332428321231009,48.8295667,2.3239624642685364
apimo-85466341,Appartement,3,75014 Paris 14e (Montsouris - Dareau),65,790000,Montsouris,Quartier du Parc-de-Montsouris,75014,48.821501,2.3332999,48.8227828,2.3348768,48.8295667,2.3239624642685364
ag753736-448789772,Appartement,3,75014 Paris 14e (Jean Moulin - Porte d'Orléans),72,635000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
iad-france-1709563,Appartement,4,75014 Paris 14e (Montparnasse - Raspail),83,744000,Montparnasse - Raspail,Quartier du Montparnasse,75014,48.84143219887268,2.3308807130246403,48.837700749999996,2.332428321231009,48.8295667,2.3239624642685364
ag753736-448611680,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),59,510000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
immo-facile-57410189,Appartement,1,75014 Paris 14e (Jean Moulin - Porte d'Orléans),20,240000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag440414-448520093,Appartement,3,75014 Paris 14e (Pernety),63,647000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag752185-447636488,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),25,283000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag753736-448507706,Appartement,7,75014 Paris 14e (Jean Moulin - Porte d'Orléans),129,1650000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ladresse-1-adresse-13804384,Appartement,3,75014 Paris 14e (Didot - Porte de Vanves),60,535000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag750523-448482185,Appartement,6,75014 Paris 14e (Mouton - Duvernet),105,950000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
hektor-sti-immo-8358,Appartement,1,75014 Paris 14e (Mouton - Duvernet),26,290000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
immo-facile-57101500,Appartement,3,75014 Paris 14e (Didot - Porte de Vanves),72,475000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag750524-448312631,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),36,390000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag750524-448326713,Appartement,3,75014 Paris 14e (Jean Moulin - Porte d'Orléans),83,920000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag752345-448317131,Appartement,1,75014 Paris 14e (Didot - Porte de Vanves),13,127000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
century-21-202_3553_16416,Appartement,3,75014 Paris 14e (Jean Moulin - Porte d'Orléans),59,625000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag750523-442065389,Appartement,4,75014 Paris 14e (Pernety),82,895000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
apimo-85470315,Appartement,2,75014 Paris 14e (Montsouris - Dareau),57,530000,Montsouris,Quartier du Parc-de-Montsouris,75014,48.821501,2.3332999,48.8227828,2.3348768,48.8295667,2.3239624642685364
ag754264-448181441,Appartement,2,75014 Paris 14e (Mouton - Duvernet),25,302000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
iad-france-1706697,Appartement,2,75014 Paris 14e (Didot - Porte de Vanves),36,325000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag753736-448041269,Appartement,3,75014 Paris 14e (Didot - Porte de Vanves),51,498000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag755464-448041290,Appartement,3,75014 Paris 14e (Jean Moulin - Porte d'Orléans),53,578000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag755464-448041329,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),53,578000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
iad-france-1705996,Appartement,3,75014 Paris 14e (Jean Moulin - Porte d'Orléans),62,537000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag753296-448025915,Appartement,1,75014 Paris 14e (Montparnasse - Raspail),28,354000,Montparnasse - Raspail,Quartier du Montparnasse,75014,48.84143219887268,2.3308807130246403,48.837700749999996,2.332428321231009,48.8295667,2.3239624642685364
ag756575-448031795,Appartement,2,75014 Paris 14e (Didot - Porte de Vanves),31,305000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
apimo-85433624,Appartement,3,75014 Paris 14e (Montparnasse - Raspail),48,640000,Montparnasse - Raspail,Quartier du Montparnasse,75014,48.84143219887268,2.3308807130246403,48.837700749999996,2.332428321231009,48.8295667,2.3239624642685364
ag756575-447941381,Appartement,2,75014 Paris 14e (Pernety),36,355000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
apimo-85464986,Appartement,2,75014 Paris 14e (Didot - Porte de Vanves),51,529000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
century-21-202_3165_2364,Appartement,3,75014 Paris 14e (Pernety),50,530000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
adapt-immo-75008144083,Appartement,1,75014 Paris 14e (Mouton - Duvernet),27,285000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
hektor-STIMONTPARNASSE75014-8352,Appartement,2,75014 Paris 14e (Montparnasse - Raspail),32,330000,Montparnasse - Raspail,Quartier du Montparnasse,75014,48.84143219887268,2.3308807130246403,48.837700749999996,2.332428321231009,48.8295667,2.3239624642685364
ag754248-447855779,Appartement,4,75014 Paris 14e (Didot - Porte de Vanves),78,680000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag756575-447862589,Studio,1,75014 Paris 14e (Pernety),36,299000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
era-2-57365210,Appartement,1,75014 Paris 14e (Mouton - Duvernet),24,269000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag753736-447844520,Appartement,2,75014 Paris 14e (Pernety),42,468000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
hektor-sti-immo-8349,Appartement,1,75014 Paris 14e (Pernety),22,232000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag750524-409402217,Appartement,4,75014 Paris 14e (Pernety),89,830000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
immo-facile-56149603,Appartement,2,75014 Paris 14e (Didot - Porte de Vanves),50,470000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag671474-447774893,Studio,1,75014 Paris 14e (Mouton - Duvernet),25,270000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
adapt-immo-75008143953,Appartement,4,75014 Paris 14e (Montsouris - Dareau),79,699000,Montsouris,Quartier du Parc-de-Montsouris,75014,48.821501,2.3332999,48.8227828,2.3348768,48.8295667,2.3239624642685364
ag751223-447575936,Appartement,3,75014 Paris 14e (Jean Moulin - Porte d'Orléans),51,415000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag751223-447575933,Appartement,3,75014 Paris 14e (Jean Moulin - Porte d'Orléans),74,690000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
immo-facile-57358267,Appartement,2,75014 Paris 14e (Montparnasse - Raspail),50,499000,Montparnasse - Raspail,Quartier du Montparnasse,75014,48.84143219887268,2.3308807130246403,48.837700749999996,2.332428321231009,48.8295667,2.3239624642685364
hektor-br-immobilier-4314,Appartement,2,75014 Paris 14e (Didot - Porte de Vanves),48,460000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
hektor-br-immobilier-4315,Appartement,2,75014 Paris 14e (Didot - Porte de Vanves),48,469000,Didot - Porte de Vanves,Quartier de Plaisance,75014,48.8264311,2.3104809,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ladresse-1-adresse-10170232,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),34,349000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
ag340369-447490616,Appartement,4,75014 Paris 14e (Pernety),76,760000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
iad-france-1702402,Appartement,2,75014 Paris 14e (Jean Moulin - Porte d'Orléans),50,384000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
hektor-Les-4-Quartiers-370,Appartement,2,75014 Paris 14e (Montsouris - Dareau),53,479000,Montsouris,Quartier du Parc-de-Montsouris,75014,48.821501,2.3332999,48.8227828,2.3348768,48.8295667,2.3239624642685364
hektor-PARISLUXURYHOMES-3993,Maison,8,75014 Paris 14e (Jean Moulin - Porte d'Orléans),210,2050000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
hektor-STIMONTPARNASSE75014-8325,Duplex,3,75014 Paris 14e (Montparnasse - Raspail),67,600000,Montparnasse - Raspail,Quartier du Montparnasse,75014,48.84143219887268,2.3308807130246403,48.837700749999996,2.332428321231009,48.8295667,2.3239624642685364
ag752212-446909222,Appartement,3,75014 Paris 14e (Pernety),62,570000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
ag755464-447369617,Appartement,2,75014 Paris 14e (Mouton - Duvernet),41,520000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
stephane-plaza-4-4821537,Appartement,2,75014 Paris 14e (Pernety),23,290000,Pernety,Quartier de Plaisance,75014,48.8339998,2.3181806,48.831415750000005,2.316624212371236,48.8295667,2.3239624642685364
laforet-immo-facile-22426417,Appartement,3,75014 Paris 14e (Mouton - Duvernet),60,643000,Mouton - Duvernet,Quartier du Petit-Montrouge,75014,48.8312786,2.3298657,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
laforet-immo-facile-22417429,Appartement,4,75014 Paris 14e (Montsouris - Dareau),96,899000,Montsouris,Quartier du Parc-de-Montsouris,75014,48.821501,2.3332999,48.8227828,2.3348768,48.8295667,2.3239624642685364
immo-facile-57252349,Appartement,1,75014 Paris 14e (Jean Moulin - Porte d'Orléans),20,240000,Jean Moulin,Quartier du Petit-Montrouge,75014,48.8246984,2.3188385,48.82694055,2.3262420485202906,48.8295667,2.3239624642685364
immo-facile-57319921,Appartement,2,75014 Paris 14e (Montsouris - Dareau),35,355000,Montsouris,Quartier du Parc-de-Montsouris,75014,48.821501,2.3332999,48.8227828,2.3348768,48.8295667,2.3239624642685364
